Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-July-2018,2320.00,2348.20,2288.55,2297.95,2324.898236678998702733,41626,1889,96776214.00,3620,8.70,59.65,-22.05
4-July-2018,2277.00,2335.00,2277.00,2310.55,2313.889194296512626696,250303,4606,579173407.00,13797,5.51,58.00,33.55
3-July-2018,2265.00,2283.60,2238.00,2274.50,2261.625601585354345569,63582,2444,143798679.00,3973,6.25,45.60,9.50
2-July-2018,2225.00,2259.00,2207.35,2241.05,2240.918135038203648838,51304,1976,114968064.00,3738,7.29,51.65,16.05
29-June-2018,2272.10,2283.80,2222.00,2233.80,2245.012849717753565605,169887,3224,381398498.00,13591,8.00,61.80,-38.30
28-June-2018,2290.00,2324.40,2272.70,2274.20,2281.132714651077822433,273700,3050,624346024.00,199309,72.82,51.70,-15.80
27-June-2018,2265.00,2307.60,2177.00,2292.40,2284.438597582983807733,80347,2937,183547788.00,6615,8.23,130.60,27.40
26-June-2018,2290.10,2290.10,2258.10,2267.75,2273.410907549148684533,44813,2946,101878363.00,5506,12.29,32.00,-22.35
25-June-2018,2312.10,2327.00,2280.00,2290.10,2300.665355124030925539,94291,3686,216932037.00,5165,5.48,47.00,-22.00
22-June-2018,2317.00,2346.45,2275.25,2334.95,2308.556287237378488554,172206,4113,397547244.00,14917,8.66,71.20,17.95
21-June-2018,2381.00,2420.00,2308.10,2316.65,2329.644533161118612888,102198,3659,238085012.00,6247,6.11,111.90,-64.35
20-June-2018,2396.00,2414.00,2355.15,2369.05,2377.766038479898715261,96362,4019,229126291.00,5261,5.46,58.85,-26.95
19-June-2018,2400.00,2428.95,2380.00,2394.70,2403.844837778802028015,199604,7701,479817045.00,12601,6.31,48.95,-5.30
18-June-2018,2342.40,2408.95,2290.00,2380.25,2348.432005732646032223,259566,9692,609573102.00,24894,9.59,118.95,37.85
15-June-2018,2319.00,2382.20,2290.00,2351.10,2352.666186400443119774,303304,15704,713573065.00,37196,12.26,92.20,32.10
14-June-2018,2261.00,2301.00,2248.40,2268.40,2269.540740647784456686,159374,5818,361705786.00,18091,11.35,52.60,7.40
13-June-2018,2200.00,2304.15,2187.30,2252.00,2260.649167986432952133,222893,11263,503882875.00,32686,14.66,116.85,52.00
12-June-2018,2100.00,2195.80,2099.45,2190.25,2162.500335449243949011,135639,7738,293319383.00,22438,16.54,96.35,90.25
11-June-2018,2061.70,2125.00,2052.10,2081.45,2077.468692816137738572,828468,4732,1721116333.00,750340,90.57,72.90,19.75
8-June-2018,1979.00,2099.00,1972.00,2062.90,2037.959372872681377980,805004,4489,1640565447.00,715826,88.92,127.00,83.90
7-June-2018,1965.00,1977.50,1963.35,1966.20,1969.749393323276710172,15247,1174,30032769.00,4422,29.00,14.15,1.20
