Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
8-June-2018,68.00,72.00,68.00,70.95,70.683909709159311242,13822,94,976993.00,12279,88.84,4.00,2.95
7-June-2018,72.00,72.00,67.90,71.70,70.174577789150460593,15632,119,1096969.00,13730,87.83,4.10,-0.30
6-June-2018,72.00,72.00,66.05,69.80,69.150712697789982999,15294,159,1057591.00,10275,67.18,5.95,-2.20
5-June-2018,74.00,75.80,68.25,69.60,72.132324119754004190,14797,212,1067342.00,12620,85.29,7.55,-4.40
4-June-2018,75.25,77.90,68.00,74.10,72.316081824493937937,18723,245,1353974.00,15580,83.21,9.90,-1.15
1-June-2018,70.20,84.10,61.05,75.05,70.346145786558898368,66810,365,4699826.00,43662,65.35,23.05,4.85
31-May-2018,76.95,76.95,68.25,70.10,71.110753732249059351,49434,266,3515289.00,39663,80.23,8.70,-6.85
30-May-2018,81.00,82.25,75.00,75.80,77.354244067194027197,56255,271,4351563.00,48539,86.28,7.25,-5.20
29-May-2018,83.70,85.50,80.00,83.35,81.502448210922787193,10620,168,865556.00,8371,78.82,5.50,-0.35
28-May-2018,81.00,86.40,80.75,81.30,82.333405592889659657,4613,135,379804.00,3800,82.38,5.65,0.30
25-May-2018,80.90,81.00,79.00,80.65,80.684312210200927357,2588,20,208811.00,2524,97.53,2.00,-0.25
24-May-2018,81.00,81.00,78.00,80.60,79.521406127258444619,10184,75,809846.00,7215,70.85,3.00,-0.40
23-May-2018,84.60,86.80,76.00,79.40,79.500189278122361026,34341,76,2730116.00,32268,93.96,10.80,-5.20
22-May-2018,86.95,87.00,82.00,85.90,85.091182278698377264,11647,88,991057.00,7504,64.43,5.00,-1.05
21-May-2018,89.55,89.55,85.05,86.15,86.814496314496314496,4884,71,424002.00,4377,89.62,4.50,-3.40
18-May-2018,85.00,92.00,84.00,89.80,89.209148044692737430,2864,67,255495.00,2458,85.82,8.00,4.80
17-May-2018,93.15,94.00,88.50,90.90,90.272818707568518984,3977,28,359015.00,3895,97.94,5.50,-2.25
16-May-2018,94.05,94.05,85.05,89.50,90.124494299374770136,5438,54,490097.00,4808,88.41,9.00,-4.55
15-May-2018,91.00,96.00,91.00,93.25,92.846747967479674796,2460,40,228403.00,2230,90.65,5.00,2.25
14-May-2018,94.95,94.95,91.00,91.20,92.594090202177293934,1286,25,119076.00,1163,90.44,3.95,-3.75
11-May-2018,92.70,96.00,91.35,95.55,94.002492211838006230,1605,25,150874.00,1255,78.19,4.65,2.85
10-May-2018,92.40,93.90,92.40,93.65,93.518606024808033077,1693,21,158327.00,1618,95.57,1.50,1.25
9-May-2018,93.00,94.00,91.60,92.40,93.149441340782122905,716,13,66695.00,608,84.92,2.40,-0.60
8-May-2018,92.70,93.15,90.00,91.40,91.561634805537244561,9102,66,833394.00,7845,86.19,3.15,-1.30
7-May-2018,93.00,95.00,92.70,92.70,93.048854961832061068,655,10,60947.00,650,99.24,2.30,-0.30
